"zipcode","pct_female","total_pop","pct_white","pct_black","pct_latino","pct_foreig","pct_public","pct_never_","pct_povert","median_hh_","gini_index","pct_unempl","pct_bachel","pct_only_e","age_18_19","age_20_24","age_25_34","age_35_44","age_0_5","age_5_9","age_10_14","age_15_17","pct_pop_ch","pop_densit","pct_rentin","median_ren","age_45_54","age_55_64","age_65_74","age_75_84","age_85_plu","trump16pct","ducey18pct","yestaxpct","trump20pct","countyname","pct_emp_info","pct_emp_finance","pct_emp_profess","pct_emp_ed_health","pct_emp_agri","pct_emp_mining","pct_emp_construct","pct_emp_manufac","pct_emp_wholesale","pct_emp_retail","pct_emp_transpo","pct_emp_hospitality","pct_emp_other_serv","pct_emp_govt","case_count_mail","case_count_ed","log_case_count_mail","log_case_count_ed","cases_1k","tribal_zip","under18","age_18_65","over65","ln_pop","yestaxpct_z","emp_pct_chg","pay_pct_chg","emp_pct_loss","pay_pct_loss"
85757,51.0128,20783,41.0672,0.178,66.5929,11.187,2.2622,39.8989,18.7989,52911.047639721,0.39071992487975,4.9006,15.3114,57.7628,2.0738,7.3762,14.1654,14.6803,7.6938,8.0691,9.9841,7.5976,10.4363,808.7441,26.578,981.7329457479,11.5383,7.0009,5.4419,2.3625,1.8621,0.29524,0.36084,65.126,0.30992,"Pima",0.7231,6.8633,6.5993,25.0086,2.3872,0.6886,7.4486,6.5419,1.1936,8.4701,5.245,14.8169,4.4072,9.6063,996,1097,6.90475076996184,7.00124562206948,47.9237838618101,0,33.3446,56.8349,9.6665,9.94189062381907,1.28534390802405,7.65957446808511,19.8316183348924,-7.65957446808511,-19.8316183348924
85901,49.7844,19249,88.2799,0.8624,19.1283,5.6159,0.8604,18.5774,18.3775,48993.77770986,0.45360276737271,2.0635,11.8467,87.09,2.9352,4.4782,11.8707,9.4135,6.3328,5.5795,7.3614,3.5794,11.8413,73.964,32.0401,898.83561012962,10.5564,14.8112,13.6994,7.99,1.2468,0.74762,0.80089,33.242,0.76675,"Navajo",2.7436,4.7526,5.7571,21.4543,1.5142,0.9895,10.1949,4.3778,1.7391,18.2609,5.2774,11.1844,6.5667,5.1874,462,599,6.13772705408623,6.39692965521615,24.0012468180165,0,22.8531,54.0652,22.9362,9.86521439031464,-1.1968861799393,14.0308966395923,29.8907195696032,-14.0308966395923,-29.8907195696032
85912,47.7573,379,76.5172,23.4828,0,0,0,32.4538,35.6201,20762.997611547,0.42650379978866,NA,0,100,0,10.5541,9.7625,0,0,0,0,0,103.7634,9.0909,0,NA,6.5963,24.0106,25.3298,22.4274,0,0.78699,0.81655,29.652,0.8032,"Navajo",0,0,25,0,0,0,20,0,0,55,0,0,0,0,NA,NA,NA,NA,NA,0,0,50.9235,47.7572,5.93753620508243,-1.47637451314054,-23.5294117647059,-21.4424951267057,23.5294117647059,21.4424951267057
85920,48.9529,382,96.5969,3.9267,17.5393,4.4503,0,14.245,10.4712,77129.756682743,0.36626406165241,3.3708,30.2395,99.2565,0,0,6.2827,0,5.2356,1.0471,0.7853,3.6649,24.8366,3.5689,3.4146,778.91675013771,15.445,29.0576,13.3508,20.9424,0,0.75489,0.81095,31.033,0.76246,"Apache",1.5038,0,0,16.5414,8.2707,0,5.2632,6.7669,0,10.5263,17.2932,21.8045,0,12.0301,1,1,0.693147180559945,0.693147180559945,2.61780104712042,0,10.7329,50.7853,34.2932,5.94542060860658,-1.36886103454697,33.3333333333333,11.7952522255193,-33.3333333333333,-11.7952522255193
85922,68.4211,38,100,0,0,0,0,0,5.2632,35209,0.44607040385668,2.6316,0,100,0,0,0,0,0,0,0,0,-43.2836,0.0975,0,NA,0,13.1579,10.5263,10.5263,39.4737,0.88913,0.97058,38.04,0.79805,"Greenlee",0,10,0,0,50,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1579,60.5263,3.63758615972639,-0.823352747432454,NA,NA,NA,NA
85923,27.1127,284,NA,0,12.6761,0,0,5.9701,0,46588.148259272,0.27720007925021,35.7639,9.0566,94.926,6.6901,0,9.8592,17.9577,0,2.1127,0,6.6901,-50.3497,4.5245,48.8189,NA,5.2817,15.8451,27.4648,0,4.5775,0.78712,0.86584,24.949,0.84753,"Navajo",17.0068,0,0,8.1633,0,5.4422,27.2109,4.0816,0,19.7279,0,10.8844,0,7.483,1,1,0.693147180559945,0.693147180559945,3.52112676056338,0,8.8028,55.6338,32.0423,5.64897423816121,-1.84251201482451,-66.6666666666667,-27.7533039647577,66.6666666666667,27.7533039647577
85924,48.5627,2609,86.01,1.3415,17.5546,5.6727,11.245,15.1839,2.9897,42820.626238096,0.46000947901603,NA,11.9505,79.7917,1.3798,5.2894,5.481,1.2649,2.5297,0.1533,2.1847,0.4983,-2.5037,3.3324,1.6889,838.66666666667,12.8785,21.4258,21.0809,20.9659,4.0245,0.7854,0.82198,26.714,0.78099,"Apache",0,2.3384,4.1265,22.2834,2.4759,2.6135,5.3645,7.0151,0,28.8858,2.751,10.8666,2.8886,8.3906,26,28,3.29583686600433,3.36729582998647,9.96550402453047,0,5.366,47.7194,46.0713,7.86672228513673,-1.70510340532584,5.71428571428571,18.3743560389239,-5.71428571428571,-18.3743560389239
85925,43.0609,4979,90.0783,2.4101,15.8265,2.8921,0,23.7943,5.2787,63362.36649955,0.35417311508028,1.3144,20.9083,93.4516,3.2135,2.4905,10.0823,9.6606,6.7082,11.8899,5.5835,4.2981,1.488,168.9728,19.3425,638.19256112745,4.7801,14.5411,16.7303,9.4196,0.1205,0.81922,0.86377,28.905,0.83717,"Apache",1.4453,4.0606,0.7571,27.8045,2.1335,1.6518,12.2505,0,0.3441,8.4652,22.161,7.5705,1.6518,9.7041,58,70,4.07753744390572,4.26267987704132,11.6489254870456,0,28.4797,44.7681,26.2704,8.51298434664218,-1.53452988497935,-14.9230769230769,3.51134239377558,14.9230769230769,-3.51134239377558
85927,59.7633,169,99.4083,0,19.5266,0,0,0,0,91590.783897034,0.35665246318826,NA,16.568,99.2424,0,0,0,0,0,0,0,0,59.434,1.3227,33,NA,10.0592,28.4024,42.6036,4.142,11.8343,0.78651,0.82676,29.929,0.80052,"Apache",0,0,0,0,0,0,0,0,51.2821,0,30.7692,17.9487,0,0,1,1,0.693147180559945,0.693147180559945,5.91715976331361,0,0,38.4616,58.5799,5.12989871492307,-1.45480953589911,34.6938775510204,38.8581952117864,-34.6938775510204,-38.8581952117864
85928,43.7545,1385,98.4116,0,14.7292,7.509,0,11.8661,6.5704,36336.200601999,0.39719723581506,0.3138,5.6117,92.7609,5.0542,0.7942,5.8484,14.9458,6.8592,11.9856,7.0758,8.0144,14.1797,4.8709,38.9016,492.89457481406,3.1769,10.4693,15.8845,8.5921,0.2888,0.78967,0.84903,27.467,0.82417,"Navajo",6.1728,15.1235,3.7037,6.4815,17.9012,0,14.5062,0,0,29.0123,7.0988,0,0,0,1,1,0.693147180559945,0.693147180559945,0.722021660649819,0,33.935,40.2888,24.7654,7.23345541862144,-1.64648092206664,-2.13675213675214,4.18244689609748,2.13675213675214,-4.18244689609748
85929,53.0864,6885,90.5011,0,17.4147,3.7182,0,24.4986,17.4264,47560.494944443,0.45455843465163,2.9739,9.4791,89.5237,1.0893,4.9383,13.2752,4.3282,6.6521,4.2702,4.6187,2.687,-16.8779,114.0706,36.2623,767.38581273296,9.4989,16.7466,20.3341,6.87,4.4154,0.71002,0.75196,34.045,0.73294,"Navajo",0.9259,8.084,3.6325,28.8818,1.745,1.3177,5.3063,3.5613,0.6054,14.4587,5.1638,16.8803,5.4487,3.9886,147,216,4.99721227376411,5.37989735354046,21.3507625272331,0,18.228,49.8765,31.6195,8.83710041116275,-1.13437110151016,-6.81818181818182,-5.7040219764739,6.81818181818182,5.7040219764739
85931,41.0628,207,96.6184,1.4493,0,1.9324,0,13.1579,4.3478,47630.348962409,0.14010805678943,NA,14.5833,100,0,0.9662,6.7633,4.3478,3.8647,0,2.8986,0,16.2921,0.69,9.3023,NA,3.8647,22.7053,7.2464,38.6473,3.8647,0.70322,0.80147,30.612,0.72549,"Coconino",6.383,6.383,0,14.8936,0,0,53.1915,0,0,0,0,19.1489,0,0,0,0,0,0,0,0,6.7633,38.6473,49.7584,5.33271879326537,-1.40163668587781,-26.0869565217391,2.17391304347826,26.0869565217391,-2.17391304347826
85932,71.7678,379,NA,0,0,0,0,16.6181,0,59386.514840211,0.5911,11.9534,16.5493,99.6154,0,12.1372,20.5805,0,11.0818,0,0,0,-29.1589,2.8965,29.7297,NA,0,36.4116,8.1794,9.2348,0,0.78235,0.82562,32.301,0.78916,"Apache",0,0,0,91.791,0,0,0,0,0,0,0,0,8.209,0,0,0,0,0,0,0,11.0818,69.1293,17.4142,5.93753620508243,-1.27014482103745,21.3114754098361,21.3648085697282,-21.3114754098361,-21.3648085697282
85933,41.6377,2589,NA,0.4249,5.4847,2.3561,0,9.1052,19.0092,41860.031483255,0.41025462147849,6.3167,15.6425,94.0132,0.0772,3.1286,5.7165,3.399,0,2.5106,3.3217,2.8969,6.8069,28.1199,23.6003,657.53716994862,11.2012,24.8358,28.8915,9.2314,4.1329,0.74734,0.82032,31.022,0.7825,"Navajo",2.3944,0.7042,4.9296,8.7324,4.507,4.3662,12.5352,2.5352,0,19.8592,7.4648,22.5352,7.7465,1.6901,36,41,3.61091791264422,3.73766961828337,13.9049826187717,0,8.7292,48.3583,42.2558,7.85902697975154,-1.36971740548435,4.07239819004525,14.7925245486221,-4.07239819004525,-14.7925245486221
85934,98.3607,122,100,0,0,0,0,0,0,58473.8,0.2968,8.867,35.2,82.7586,0,0,0,11.4754,0,0,11.4754,9.0164,-80.6349,2.0805,0,NA,12.2951,30.3279,16.3934,3.2787,0,0.7785,0.85326,26.669,0.83091,"Navajo",0,7.619,19.0476,29.5238,0,0,16.1905,0,0,18.0952,0,0,9.5238,0,1,1,0.693147180559945,0.693147180559945,8.19672131147541,0,20.4918,54.0984,19.6721,4.80402104473326,-1.70860674097879,50,37.6595744680851,-50,-37.6595744680851
85935,48.353,4736,84.4595,1.5625,16.0684,7.4747,0,15.5204,4.3803,62191,0.41950900605259,2.6244,25.1619,74.478,1.1824,2.8716,7.3691,9.0583,7.6858,7.0101,4.7297,5.6166,-1.0033,98.0248,NA,644.54701210265,9.8606,14.7382,17.5887,8.0025,3.8218,0.56659,0.63535,41.849,0.59846,"Navajo",2.2346,12.4302,4.6788,41.7598,0,1.676,3.352,0.838,1.6061,15.433,2.2346,6.5642,3.0726,4.1201,122,128,4.81218435537242,4.85981240436167,25.7601351351351,0,25.0422,45.0802,29.413,8.46294817656384,-0.526814847386902,-1.64960182025028,8.5161382974904,1.64960182025028,-8.5161382974904
85936,49.3541,4567,91.6575,0.5693,35.5157,6.4813,0,30.5898,12.3428,57456.693275963,0.37409744189544,0.0283,6.8267,65.9377,6.2404,7.2039,10.0723,17.5608,3.1093,3.788,12.6341,7.3571,2.6984,4.5949,17.735,470.55106693629,12.3057,9.5686,8.7585,0.9634,0.0438,0.7909,0.82145,26.745,0.50655,"Apache",0,1.6393,6.6538,29.1225,0,0,7.136,0,0,10.0289,11.379,7.4253,3.3751,23.2401,34,49,3.55534806148941,3.91202300542815,7.44471206481279,0,26.8885,62.9517,9.7657,8.426611813185,-1.70268999632049,-14.4827586206897,-11.8728902339658,14.4827586206897,11.8728902339658
85937,51.1036,8019,85.4346,0.4365,5.8985,1.6087,2.5067,22.029,21.8152,40188.17104481,0.44728147454728,9.2387,15.1496,86.7815,2.3694,5.3623,8.2055,11.0862,7.2453,7.6069,11.7596,6.522,7.7243,26.1017,19.4676,668.24797610195,9.7518,6.6093,14.5903,5.5618,3.0303,0.82952,0.87813,24.025,0.86457,"Navajo",0.6858,3.1868,1.8152,32.1097,2.259,1.5329,8.9956,1.0488,4.4776,17.8298,6.2525,5.4457,4.6793,9.6813,157,176,5.06259503302697,5.17614973257383,19.5785010599825,0,33.1338,43.3845,23.1824,8.98956900480703,-1.91444717356488,12.4890061565523,12.3393165072895,-12.4890061565523,-12.3393165072895
85938,46.5591,2107,80.8258,0,36.355,5.1732,0,30.3119,35.9524,54093.158054659,0.38131740689474,1.9406,13.2392,78.0956,2.7053,4.1291,10.2041,14.9976,10.3939,2.99,6.1699,3.6545,-5.6426,5.7078,23.6439,620,7.2615,20.5031,10.299,4.841,0.8068,0.79253,0.83967,27.872,0.82449,"Apache",0,9.5089,5.5381,14.629,10.9718,1.8809,6.3741,8.046,0.9404,18.1818,8.3595,7.21,0.627,7.7325,75,83,4.33073334028633,4.43081679884331,35.5956336022781,0,23.2083,59.8007,15.9468,7.65302041380419,-1.61495090119018,1.99456029011786,5.20467406481958,-1.99456029011786,-5.20467406481958
85939,46.2412,4137,88.6391,0.8219,8.001,2.5622,0,23.863,18.1347,41208.190606458,0.45980095285454,9.6586,9.4036,87.0573,7.5175,5.1487,10.4907,12.5453,2.1513,4.5202,3.3841,2.5864,-5.44,74.0847,30.2546,847.86081920287,9.6688,19.6519,11.9168,7.2275,2.7073,0.82913,0.87801,24.034,0.8644,"Navajo",3.8108,9.3298,1.4455,19.5795,4.4678,0,12.8121,5.0591,3.9422,8.6071,6.3075,12.5493,6.0447,6.0447,59,74,4.0943445622221,4.31748811353631,14.2615421803239,0,12.642,65.0229,21.8516,8.32772616646141,-1.91374650643429,11.9076549210207,21.175996778091,-11.9076549210207,-21.175996778091
85940,44.0476,1092,94.6886,1.8315,0,0.2747,3.163,9.7059,8.2797,61397.793928587,0.28024005390841,NA,17.7849,96.136,0,5.4945,7.7839,5.6777,2.8388,2.6557,2.6557,2.1978,-22.0557,13.2993,2.2936,1113.2786387048,10.7143,26.7399,15.293,11.1722,5.6777,0.78245,0.84819,24.652,0.81897,"Apache",1.2259,3.3275,14.3608,17.338,7.0053,4.028,23.2925,0,0,14.3608,6.655,6.3047,1.0508,1.0508,18,20,2.94443897916644,3.04452243772342,16.4835164835165,0,10.348,56.4103,32.1429,6.99576615630485,-1.86563403013391,29.1666666666667,37.8980891719745,-29.1666666666667,-37.8980891719745
85942,47.2441,127,100,0,0,0,0,0,0,34495.936941415,0.079567507722129,NA,59.8425,100,0,0,0,17.3228,0,0,0,0,28.2828,2.2715,0,NA,20.4724,59.8425,0,0,0,0.6024,0.68438,39.481,0.65129,"Navajo",0,0,0,0,0,0,82.1429,0,17.8571,0,0,0,0,0,1,1,0.693147180559945,0.693147180559945,7.8740157480315,0,0,97.6377,0,4.84418708645859,-0.711168154634964,NA,NA,NA,NA
86001,47.768,47760,80.6993,1.2102,16.1327,5.4732,1.7809,49.504,18.6811,57656.386285087,0.51482482680082,3.0195,29.2292,83.0504,4.5184,21.2186,15.8606,9.9016,5.3685,3.951,5.4083,2.7157,13.2612,54.0228,50.2349,1242.2179801387,9.4745,10.9841,7.2152,2.3137,1.0071,0.29453,0.33935,68.931,0.30602,"Coconino",1.3936,4.6814,8.5699,32.5177,0.9731,0.0721,3.3799,6.884,0.9291,9.1706,3.8244,18.2171,3.7483,5.6385,1226,1500,7.11232744471091,7.31388683163346,25.6700167504188,0,17.4435,71.9578,10.536,10.7739437480665,1.58157040045601,-5.18949287861613,7.29722256500258,5.18949287861613,-7.29722256500258
86003,0,6,100,0,0,0,0,0,0,NA,NA,83.3333,0,100,0,0,0,0,0,0,0,0,100,0.2809,0,NA,83.3333,0,0,0,0,0.51908,0.54046,47.465,0.54018,"Coconino",0,0,63.6364,36.3636,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,83.3333,0,1.79175946922805,-0.0895985578999438,-13.3333333333333,2.85367334547662,13.3333333333333,-2.85367334547662
86004,50.2913,35362,81.992,0.7098,19.1194,5.2853,0.2128,31.1612,10.266,66896.611777729,0.40950371173477,2.383,25.7396,82.5245,1.2047,7.8757,15.4177,12.389,6.2185,8.3904,8.1754,3.6791,-5.7541,46.3655,36.9549,1182.0838728222,10.9722,12.7708,8.495,3.2549,1.0774,0.3861,0.44347,59.608,0.40118,"Coconino",0.905,3.918,9.2095,25.9995,1.2989,0.1863,5.8344,9.119,0.7612,11.2643,5.2915,14.9854,4.6633,6.5637,837,1113,6.73101810048208,7.01571242048723,23.6694757083875,0,26.4634,60.6301,12.8273,10.473393076238,0.855757105070165,-5.27499040412349,7.67439365998754,5.27499040412349,-7.67439365998754
86011,66.9999,10103,80.8572,7.4532,22.6863,2.326,3.2135,99.9317,0,7828.0240826011,0.44348,10.4051,0,86.1276,79.8377,17.4503,0.1881,0,0,0,0,2.3557,35.103,14907.5563,100,554.08434378007,0.0792,0,0,0,0,0.23231,0.17527,80.886,0.20057,"Coconino",2.5482,1.8956,1.9267,39.3101,0.3418,0,0,1.4605,0,14.5121,0.3418,33.8098,3.5115,0.3418,1,1,0.693147180559945,0.693147180559945,0.0989805008413343,0,2.3557,97.5553,0,9.22058768842773,2.51228990558717,-14.6762589928058,-16.4323189926548,14.6762589928058,16.4323189926548
86015,60.1958,613,98.8581,0.8157,1.3051,0.3263,0,70.1818,10.2694,56121.086816474,0.21437173697202,21.2727,0.5882,99.7743,0.1631,32.9527,28.2219,9.7879,10.1142,0,0,0,111.3793,112.7763,50.6977,NA,17.1289,0,0,0,0,0.54197,0.57527,56.592,0.53312,"Coconino",0,0,23.2558,0,0,0,0,0,0,0,0,76.7442,0,0,11,18,2.484906649788,2.94443897916644,17.9445350734095,0,10.1142,88.2545,0,6.41836493593621,0.620955764419761,6.81114551083591,14.4174557431042,-6.81114551083591,-14.4174557431042
86017,49.3771,883,87.9955,2.718,2.265,16.0815,0,31.6798,17.667,71264.9423886,0.37408546347119,3.6077,36.8831,87.7033,1.4723,10.0793,5.7758,0,0,0,3.171,0,31.3988,6.3758,13.2653,977.12255205375,21.5176,26.1608,15.2888,14.949,0,0.49317,0.53836,53.923,0.50557,"Coconino",0,19.3772,22.8374,24.5675,0,0,0,0,0,17.6471,11.4187,0,4.1522,0,13,13,2.63905732961526,2.63905732961526,14.722536806342,0,3.171,65.0058,30.2378,6.78332520060396,0.413169034248698,8.82352941176471,16.1227154046997,-8.82352941176471,-16.1227154046997
86018,48.5149,1010,90.7921,0,0.396,3.7624,0,10.3774,1.3861,71029.712797526,0.30547237933028,4.5738,13.3616,94.6782,0,2.5743,5.4455,8.4158,7.7228,0,0.7921,0,43.67,10.077,21.2121,1361.6198097704,13.4653,32.2772,18.3168,9.703,0,0.64116,0.70501,37.939,0.6848,"Coconino",0,3.7129,10.8911,37.3762,4.2079,4.703,6.4356,6.1881,0,6.6832,0,9.4059,3.2178,7.1782,1,12,0.693147180559945,2.56494935746154,0.99009900990099,0,8.5149,62.1781,28.0198,6.9177056098353,-0.83121578967572,-13.6363636363636,8.87728459530026,13.6363636363636,-8.87728459530026
86021,55.8642,6156,NA,0,0,0,0,54.7937,34.607,48893.457109933,0.45981973527535,9.771,3.0989,100,2.6478,5.0682,17.8038,7.7485,5.3606,19.5094,20.2242,6.1241,-1.013,231.2645,80.9927,839.21200111561,7.0988,2.6966,3.3951,0.9097,1.1046,0.83708,0.93155,19.395,0.95279,"Mohave",0,5.1983,7.2347,17.5241,1.9829,0,18.9175,10.5573,0.6967,12.3258,1.2326,11.4148,10.9861,1.9293,46,65,3.85014760171006,4.18965474202643,7.47238466536712,0,51.2183,43.0637,5.4094,8.72518249495877,-2.27490148630075,8.89570552147239,24.7679786778354,-8.89570552147239,-24.7679786778354
86022,60.2061,1553,74.3078,0,5.9884,0.6439,0,39.0045,10.5982,36224.39221489,0.41141119121947,0.3849,13.4981,91.911,3.284,6.8255,9.1436,17.7721,6.8255,1.481,6.1816,9.7231,-43.3418,2.7698,41.1475,580.2212962966,7.2118,10.8822,14.1661,4.3786,0.8371,0.78131,0.87245,23.345,0.88828,"Coconino",1.3733,5.2434,1.4981,10.1124,3.2459,0,14.8564,6.1174,0,13.608,1.7478,15.98,15.6055,10.6117,25,30,3.25809653802148,3.43398720448515,16.0978750804894,0,24.2112,55.1192,19.3818,7.34794382314869,-1.96738646787598,1,15.1707592435789,-1,-15.1707592435789
86023,48.2299,2627,60.0685,2.4743,10.6205,7.8416,4.2614,54.7204,5.8205,58599.799431314,0.3483914773864,0.3118,17.326,87.0297,4.4157,5.4054,18.2337,13.9322,10.3921,3.426,0.6091,0,38.7012,9.6837,NA,337.9286888708,18.7667,18.8809,5.2531,0.1903,0,0.28864,0.34571,68.854,0.29755,"Coconino",0,0.5874,12.0411,4.0137,0,0,0.6853,0,0.5874,17.2296,2.4474,50.514,0.5874,11.3069,46,59,3.85014760171006,4.0943445622221,17.5104682146936,0,14.4272,79.6346,5.4434,7.87359778968554,1.57557580389431,-42.3354373309288,17.1748320297343,42.3354373309288,-17.1748320297343
86024,51.6129,682,89.5894,0,10.5572,1.6129,0,9.6726,0,81726.798999246,0.35856314507761,NA,19.6721,97.5452,0.7331,0,5.132,3.9589,0.4399,0.7331,0,1.0264,26.0628,1.2912,NA,760.72219119601,6.1584,24.7801,42.9619,10.9971,0.8798,0.71277,0.79152,33.94,0.75492,"Coconino",1.3393,5.8036,11.6071,20.9821,13.3929,0,2.6786,4.4643,1.3393,2.6786,4.0179,4.0179,4.4643,23.2143,1,1,0.693147180559945,0.693147180559945,1.46627565982405,0,2.1994,40.7625,54.8388,6.52502965784346,-1.14254555136702,35.6164383561644,42.6619828259172,-35.6164383561644,-42.6619828259172
86025,43.6092,5547,55.9401,3.7498,25.2389,5.9672,1.6173,39.2689,21.0506,45573.014489506,0.4153,0.588,10.7709,76.943,2.7222,6.8686,12.367,14.6746,5.0838,8.9778,5.3903,5.1199,-0.7337,7.7292,46.6583,659.92320256529,10.7085,12.9079,8.5812,5.9311,0.2163,0.60216,0.68223,37.386,0.64897,"Navajo",0.2021,0.5053,6.8722,21.9808,3.6887,0,9.1966,4.7499,0.2527,8.8934,5.6594,20.2122,3.7898,13.997,125,152,4.83628190695148,5.03043792139244,22.5347034433027,0,24.5718,60.2488,14.7286,8.62101252005523,-0.874267892255187,-7.21579305650102,-7.54554274010995,7.21579305650102,7.54554274010995
86029,36.6412,131,56.4885,5.3435,43.5115,17.5573,39.5833,42.7481,99.2366,15334.312006866,0.11192288151978,1.5267,16.9355,31.4286,0,3.0534,17.5573,0,0,0,0,0,-53.2143,2.1704,0,NA,4.5802,58.0153,6.8702,3.8168,0,0.23641,0.35158,55.393,0.26531,"Navajo",0,0,0,31.0345,0,0,0,0,0,0,0,68.9655,0,0,30,31,3.43398720448515,3.46573590279973,229.007633587786,0,0,83.2062,10.687,4.87519732320115,0.52761133224475,-2.77777777777778,40.7142857142857,2.77777777777778,-40.7142857142857
86031,52.8497,1544,1.7487,0.1943,0.5181,1.3601,2.1127,46.6615,54.3394,16940.681942829,0.5199082318008,8.3466,1.417,32.2645,3.8212,7.5777,6.1528,7.9016,4.3394,5.3756,7.513,7.772,-24.3137,3.4492,26.6932,659.44248764557,15.1554,16.7098,10.2332,3.3679,2.5907,0.11644,0.28611,55.999,0.18092,"Navajo",0,1.1628,0.8721,34.8837,2.0349,1.7442,12.7907,0.5814,0,14.8256,8.7209,8.1395,2.907,11.3372,NA,NA,NA,NA,NA,0,25,57.3185,16.1918,7.34213173058472,0.574789585704347,NA,NA,NA,NA
86032,60,1745,75.3009,0,13.5244,2.5215,0,35.6571,5.7438,61447.011148869,0.39554,2.8523,8.137,92.336,4.0115,5.788,14.1547,11.4613,7.0487,10.2006,10.4298,8.6533,29.6434,8.6977,26.4184,670.4,5.9026,10.9456,7.1633,2.235,0.8596,0.44919,0.54361,47.533,0.46891,"Navajo",4,1.7143,2,23.2857,0,1.8571,8.4286,1.4286,1,11.7143,27.5714,5.8571,4.1429,7,34,34,3.55534806148941,3.55534806148941,19.4842406876791,0,36.3324,52.2637,10.2579,7.46450983463653,-0.0843046284688343,-4.6875,6.36856368563686,4.6875,-6.36856368563686
86036,40.6186,485,43.299,0,2.268,0,2.4194,39.5939,32.1649,43906.28159003,0.50002776576607,7.4074,22.1538,75.2381,2.8866,3.7113,2.6804,8.6598,7.4227,5.3608,3.7113,6.5979,95.5645,0.4877,25.2688,NA,18.9691,21.2371,14.6392,0,0.4124,0.51214,0.58577,52.132,0.50832,"Coconino",0,1.4218,0,1.8957,0,0,8.5308,0,0,9.9526,11.8483,53.0806,10.4265,2.8436,1,1,0.693147180559945,0.693147180559945,2.06185567010309,0,23.0927,58.1443,15.0516,6.18414889093748,0.273736275261671,0,39.6700143472023,0,-39.6700143472023
86038,34.7826,23,100,0,0,0,0,0,0,NA,NA,0,34.7826,97.0588,0,0,0,0,0,0,0,0,228.5714,0.5023,0,NA,0,65.2174,0,0,30.4348,0.65294,0.67122,43.751,0.64044,"Coconino",0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,65.2174,30.4348,3.13549421592915,-0.378740527122622,4.54545454545455,76.5957446808511,-4.54545454545455,-76.5957446808511
86039,46.883,1171,0,0.7686,1.281,0,0,40.7848,22.2032,29299.642262563,0.59273160115896,NA,2.5037,17.0464,1.9641,8.1981,7.3442,14.2613,11.6994,10.0769,5.38,3.8429,-9.5054,3.9815,16.0563,916.03596237465,11.0162,10.2477,7.7711,6.0632,0.2562,0.20008,0.30367,58.707,0.22119,"Navajo",0,0,2.2312,40.9736,0,2.0284,3.0426,11.359,0,11.359,1.4199,6.0852,3.4483,18.0527,0,0,0,0,0,0,30.9992,53.0316,14.0905,7.06561336359772,0.785612540107958,30.1587301587302,28.7687931735067,-30.1587301587302,-28.7687931735067
86040,49.9865,11143,22.7766,0.7808,7.0807,3.4282,0.6227,52.8511,15.1686,59411.416656834,0.40384782126422,7.1994,9.3774,60.525,2.0013,9.4768,14.7537,15.0049,4.1551,5.2948,11.9806,9.1986,4.5996,14.7972,36.5309,940.56825387027,10.7332,10.4909,3.2756,2.423,0.9602,0.43918,0.51565,53.203,0.44516,"Coconino",0.063,1.8697,6.8277,19.6849,0,0.084,6.3235,3.6555,0.105,10.3361,11.9118,28.9076,6.0504,4.1807,399,416,5.99146454710798,6.0330862217988,35.8072332405995,0,30.6291,62.4608,6.6588,9.31856677704705,0.357115663801652,-13.7804317868627,10.9354770281835,13.7804317868627,-10.9354770281835
86046,43.8165,4795,82.0438,1.5641,21.6684,4.1502,0.0522,14.1561,9.4064,51203.670759735,0.41419476040889,NA,19.9566,83.0637,0.3754,0.8551,14.098,7.7789,4.4004,3.3785,5.0678,2.3983,-18.8114,3.281,NA,1013.4974198214,11.2826,20,24.0042,4.6298,1.3139,0.62594,0.69896,41.647,0.66864,"Coconino",0,2.818,5.5969,12.955,5.6751,0,6.5362,8.1018,1.135,14.2466,8.7671,25.1272,3.092,5.9491,76,103,4.34380542185368,4.64439089914137,15.8498435870699,0,15.245,54.39,29.9479,8.47532898731754,-0.542540931873434,-1.96261682242991,19.5836935775925,1.96261682242991,-19.5836935775925
86047,45.4093,15455,23.0993,3.2352,22.8276,2.8664,0.3967,50.9608,29.8441,37175.972365339,0.4701053573513,7.725,4.4208,56.0348,2.1935,8.0233,14.7784,16.4025,6.7033,7.4215,8.0686,3.5652,2.5956,8.9982,41.7439,557.50182644187,12.6949,8.5409,6.1663,3.9081,1.3653,0.41883,0.51672,49.962,0.41335,"Navajo",0.1246,1.2456,3.8613,30.4131,0.955,0.5813,8.8644,1.121,1.0795,8.9267,11.3141,17.1684,4.7748,9.5703,622,761,6.43454651878745,6.63594655568665,40.24587512132,0,25.7586,62.6335,11.4397,9.64568785456622,0.104797644886547,-0.635989524878414,7.91292190932694,0.635989524878414,-7.91292190932694
